1.31,0.85935,0.14065,0.00022756,0.018934,0.0068995,1.1084e-06,0.11459
1.32,0.86769,0.13231,0.00018901,0.016466,0.0066369,5.7953e-07,0.10901
1.33,0.86004,0.13996,0.00021909,0.017762,0.0070338,2.9573e-07,0.11494
1.34,0.87085,0.12915,0.0001828,0.019141,0.0061856,1.1614e-07,0.10364
1.35,0.86571,0.13429,0.00019259,0.01949,0.0065512,6.9542e-08,0.10805
1.36,0.87294,0.12706,0.00017309,0.019675,0.0062856,3.9725e-08,0.10092
1.37,0.88057,0.11943,0.00015524,0.017312,0.0057717,2.3398e-08,0.096189
1.38,0.88595,0.11405,0.0001546,0.0152,0.005654,1.5287e-08,0.093041
1.39,0.88882,0.11118,0.0001595,0.013136,0.0054997,9.9872e-09,0.092389
1.4,0.89416,0.10584,0.00014607,0.011664,0.005228,5.7611e-09,0.088799
1.41,0.88952,0.11048,0.00014554,0.012222,0.0055571,3.5021e-09,0.092553
1.42,0.88982,0.11018,0.00014701,0.013212,0.0053872,2.4465e-09,0.091431
1.43,0.88524,0.11476,0.00015134,0.013728,0.0056499,1.2142e-09,0.095235
1.44,0.88583,0.11417,0.00014879,0.012879,0.0055915,8.2563e-10,0.095547
1.45,0.84348,0.15652,0.00019139,0.018134,0.0072039,0.0117,0.11929
1.46,0.84522,0.15478,0.00018723,0.016487,0.0072979,0.011678,0.11913
1.47,0.84574,0.15426,0.00019051,0.018585,0.0068116,0.011449,0.11722
1.48,0.85787,0.14213,0.00017609,0.014295,0.0065409,0.01073,0.11038
1.49,0.85747,0.14253,0.00017363,0.015896,0.0064992,0.010712,0.10925
1.5,0.86491,0.13509,0.00016952,0.013367,0.0061749,0.010301,0.10508
1.51,0.85968,0.14032,0.00017193,0.017176,0.0060879,0.010408,0.10648
1.52,0.86392,0.13608,0.00017658,0.015801,0.0060045,0.010195,0.1039
1.53,0.86474,0.13526,0.00017617,0.016612,0.0058264,0.010066,0.10258
1.54,0.86948,0.13052,0.00017217,0.014857,0.0056784,0.009793,0.10002
1.55,0.87069,0.12931,0.00017009,0.018215,0.0054903,0.009371,0.096067
1.56,0.8784,0.1216,0.00016574,0.011608,0.0053785,0.0092508,0.095196
1.57,0.87992,0.12008,0.00017779,0.01198,0.0050738,0.0091211,0.093726
1.58,0.86249,0.13751,0.00020738,0.013227,0.00613,0.010436,0.10751
1.59,0.86683,0.13317,0.00020005,0.012624,0.0058206,0.010136,0.10439
1.6,0.87928,0.12072,0.00019105,0.011986,0.0051464,0.0091155,0.094277
1.61,0.87574,0.12426,0.00019486,0.011948,0.0055668,0.0093913,0.097162
1.62,0.86836,0.13164,0.00021318,0.012524,0.0057752,0.0099321,0.1032
1.63,0.87262,0.12738,0.00020318,0.012043,0.0054531,0.0096421,0.10004
1.64,0.87579,0.12421,0.00021577,0.012029,0.0053388,0.0093872,0.097237
1.65,0.87848,0.12152,0.00020381,0.011744,0.0051414,0.0091316,0.095303
1.66,0.88338,0.11662,0.00018719,0.010946,0.0050735,0.0087856,0.091626
1.67,0.88154,0.11846,0.00020152,0.011262,0.0051028,0.0089057,0.092991
1.68,0.88741,0.11259,0.0001909,0.010924,0.0046863,0.0084151,0.088371
1.69,0.87088,0.12912,0.0002577,0.013223,0.0053134,0.0096325,0.1007
1.7,0.88647,0.11353,0.00017316,0.011157,0.004636,0.008499,0.089061
1.71,0.88557,0.11443,0.00018568,0.010802,0.0048004,0.0085604,0.090079
1.72,0.89271,0.10729,0.00015689,0.010312,0.0043259,0.0079895,0.08451
